Generation,evals,avg,std,min,max,best_one,fitness_best_one
138,356,[  5.        257.7490025],[0.         0.24614696],[  5.    256.644],[  5.    257.895],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 33, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 50, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 38, 29, 24, 34, 37, 51, 20, 32, 16, 17]","(5.0, 256.64399999999995)"
139,336,[  5.        257.6477225],[0.         0.31269213],[  5.    256.074],[  5.    257.876],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 50, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 256.074)"
140,340,[  5.      257.52242],[0.         0.34748364],[  5.    256.074],[  5.    257.857],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 50, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 256.074)"
141,322,[  5.       257.342635],[0.        0.3674229],[  5.    256.074],[  5.    257.767],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 50, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 256.074)"
142,354,[  5.      257.19651],[0.         0.35711594],[  5.    256.074],[  5.    257.584],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 50, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 256.074)"
143,338,[  5.      257.02092],[0.         0.34509903],[  5.    255.724],[  5.   257.41],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 26, 3, 2, 68, 13, 11, 64, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 28, 50, 30, 10, 7, 62, 60, 57, 67, 12, 15, 18, 4, 59, 65, 55, 8, 54, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.724)"
144,332,[  5.        256.8380075],[0.         0.31229863],[  5.    255.724],[  5.    257.339],"[56, 9, 63, 61, 21, 52, 49, 39, 47, 26, 3, 2, 68, 13, 11, 64, 66, 58, 20, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 28, 50, 30, 10, 7, 62, 60, 57, 67, 12, 15, 18, 4, 59, 65, 55, 8, 54, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.724)"
145,344,[  5.        256.6632475],[0.         0.24660711],[  5.    255.289],[  5.    257.053],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.289)"
146,334,[  5.       256.565085],[0.        0.2763227],[  5.    255.289],[  5.    256.722],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.289)"
147,346,[  5.     256.4815],[0.         0.32221368],[  5.    255.289],[  5.    256.722],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.289)"
148,346,[  5.      256.36656],[0.         0.34484233],[  5.    255.289],[  5.    256.722],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 255.289)"
149,346,[  5.      256.20123],[0.         0.32528701],[  5.   255.04],[  5.    256.644],"[56, 9, 63, 61, 50, 51, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 34, 29, 24, 38, 37, 52, 32, 33, 16, 17]","(5.0, 255.04000000000002)"
150,336,[  5.        256.0103325],[0.         0.30294529],[  5.    254.271],[  5.    256.485],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 17]","(5.0, 254.27099999999996)"
151,334,[  5.        255.8740525],[0.         0.28856623],[  5.    254.271],[  5.    256.189],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 17]","(5.0, 254.27099999999996)"
152,334,[  5.        255.7356475],[0.         0.31955498],[  5.    254.271],[  5.    256.074],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 17]","(5.0, 254.27099999999996)"
153,354,[  5.      255.59996],[0.         0.30053039],[  5.    254.271],[  5.    255.973],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 17]","(5.0, 254.27099999999996)"
154,340,[  5.       255.455365],[0.         0.28996239],[  5.    254.247],[  5.    255.724],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 26, 35, 36, 30, 45, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 23, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 254.24699999999996)"
155,342,[  5.       255.327075],[0.         0.29058432],[  5.    254.247],[  5.    255.724],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 26, 35, 36, 30, 45, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 23, 27, 25, 34, 29, 24, 38, 37, 51, 32, 33, 16, 17]","(5.0, 254.24699999999996)"
156,350,[  5.      255.20148],[0.         0.29725748],[  5.    254.216],[  5.    255.472],"[56, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 19, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 4, 60, 65, 55, 8, 26, 27, 38, 34, 29, 24, 25, 37, 23, 32, 33, 16, 17]","(5.0, 254.216)"
157,344,[  5.        255.0873075],[0.         0.34806269],[  5.    253.352],[  5.    255.289],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
158,336,[  5.       254.984835],[0.         0.39190103],[  5.    253.352],[  5.    255.289],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
159,350,[  5.       254.827795],[0.         0.41048951],[  5.    253.352],[  5.    255.265],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
160,338,[  5.      254.59575],[0.         0.34938689],[  5.    253.352],[  5.    255.146],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
161,330,[  5.        254.3997725],[0.        0.1991711],[  5.    253.352],[  5.   254.83],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
162,348,[  5.        254.2956275],[0.         0.18216258],[  5.    253.352],[  5.    254.433],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
163,332,[  5.      254.23752],[0.         0.19136896],[  5.    253.352],[  5.    254.433],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
164,334,[  5.      254.18619],[0.        0.2214302],[  5.    253.352],[  5.    254.318],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 19, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 253.35199999999998)"
165,332,[  5.        254.1130775],[0.         0.29323475],[  5.    252.496],[  5.    254.271],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 252.49599999999998)"
166,352,[  5.        254.0365375],[0.         0.33103099],[  5.    252.496],[  5.    254.247],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 252.49599999999998)"
167,332,[  5.        253.9300275],[0.        0.3657767],[  5.    252.496],[  5.    254.233],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 252.49599999999998)"
168,340,[  5.      253.79204],[0.         0.38543071],[  5.    252.496],[  5.    254.216],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 60, 65, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 252.49599999999998)"
169,346,[  5.      253.60649],[0.         0.34152595],[  5.    252.352],[  5.   254.15],"[8, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 43, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 19, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 55, 12, 15, 18, 4, 60, 65, 67, 56, 24, 27, 38, 34, 29, 26, 25, 37, 23, 32, 33, 16, 17]","(5.0, 252.35199999999998)"
170,332,[  5.       253.425405],[0.         0.26461716],[  5.    252.352],[  5.    253.949],"[8, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 43, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 19, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 55, 12, 15, 18, 4, 60, 65, 67, 56, 24, 27, 38, 34, 29, 26, 25, 37, 23, 32, 33, 16, 17]","(5.0, 252.35199999999998)"
171,332,[  5.     253.2954],[0.        0.2083855],[  5.    252.352],[  5.    253.419],"[8, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 43, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 19, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 55, 12, 15, 18, 4, 60, 65, 67, 56, 24, 27, 38, 34, 29, 26, 25, 37, 23, 32, 33, 16, 17]","(5.0, 252.35199999999998)"
172,350,[  5.       253.247745],[0.         0.26070702],[  5.    252.352],[  5.    253.352],"[8, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 43, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 19, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 55, 12, 15, 18, 4, 60, 65, 67, 56, 24, 27, 38, 34, 29, 26, 25, 37, 23, 32, 33, 16, 17]","(5.0, 252.35199999999998)"
173,344,[  5.       253.184065],[0.         0.31299782],[  5.    252.352],[  5.    253.352],"[8, 9, 63, 61, 21, 52, 47, 39, 49, 54, 3, 2, 68, 13, 11, 62, 66, 58, 50, 22, 46, 43, 44, 42, 40, 36, 31, 14, 5, 41, 6, 53, 1, 48, 19, 51, 35, 45, 30, 20, 28, 10, 7, 64, 59, 57, 55, 12, 15, 18, 4, 60, 65, 67, 56, 24, 27, 38, 34, 29, 26, 25, 37, 23, 32, 33, 16, 17]","(5.0, 252.35199999999998)"
174,324,[  5.       253.049795],[0.         0.37897422],[  5.   251.79],[  5.    253.352],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
175,338,[  5.        252.8990475],[0.         0.38568545],[  5.   251.79],[  5.    253.352],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
176,352,[  5.      252.71852],[0.         0.31863252],[  5.   251.79],[  5.    253.261],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
177,344,[  5.      252.53655],[0.         0.20498005],[  5.   251.79],[  5.   253.03],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
178,344,[  5.       252.438915],[0.         0.08738969],[  5.   251.79],[  5.    252.496],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
179,324,[  5.      252.40936],[0.         0.09777308],[  5.   251.79],[  5.    252.496],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
180,340,[  5.        252.3688825],[0.         0.10214744],[  5.   251.79],[  5.    252.496],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
181,330,[  5.        252.3214125],[0.        0.1094645],[  5.   251.79],[  5.    252.399],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
182,342,[  5.        252.2850675],[0.         0.13109133],[  5.   251.79],[  5.    252.352],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
183,358,[  5.      252.24299],[0.         0.15634747],[  5.   251.79],[  5.    252.352],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
184,342,[  5.      252.18165],[0.         0.17106836],[  5.   251.79],[  5.    252.352],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 3, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 21, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 59, 57, 67, 12, 15, 18, 17, 65, 60, 55, 8, 26, 27, 25, 51, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.78999999999996)"
185,348,[  5.        252.1009925],[0.         0.18070145],[  5.    251.044],[  5.    252.299],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
186,338,[  5.        252.0014275],[0.       0.170919],[  5.    251.044],[  5.    252.241],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
187,322,[  5.      251.91052],[0.         0.16584163],[  5.    251.044],[  5.    252.159],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
188,336,[  5.      251.84007],[0.         0.15391691],[  5.    251.044],[  5.    251.999],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
189,352,[  5.        251.7751975],[0.         0.16319708],[  5.    251.044],[  5.    251.953],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
190,346,[  5.        251.7262225],[0.         0.17382888],[  5.    251.044],[  5.    251.804],"[56, 9, 63, 61, 50, 52, 49, 39, 47, 54, 60, 2, 68, 13, 11, 62, 66, 58, 20, 22, 46, 51, 44, 42, 40, 19, 31, 14, 5, 41, 6, 53, 1, 48, 43, 23, 35, 45, 30, 36, 28, 10, 7, 64, 57, 59, 67, 12, 15, 18, 17, 3, 65, 55, 8, 26, 27, 25, 21, 29, 24, 38, 37, 34, 32, 33, 16, 4]","(5.0, 251.04399999999998)"
