Generation,evals,avg,std,min,max,best_one,fitness_best_one
52,338,[  5.      282.38484],[0.         3.27348131],[  5.    271.049],[  5.    284.612],"[10, 8, 14, 4, 43, 33, 37, 24, 40, 36, 42, 28, 59, 2, 20, 39, 41, 31, 46, 48, 51, 23, 60, 18, 64, 61, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 19, 6, 53, 38, 11, 55, 12, 62, 13, 57, 65, 3, 15, 56, 67, 17, 16, 5, 45, 54, 34, 35, 44, 29, 26, 32, 1, 49, 30, 9, 7, 66]","(5.0, 271.04900000000004)"
53,354,[  5.      280.92024],[0.         3.77937467],[  5.    270.816],[  5.    284.219],"[10, 8, 14, 4, 41, 33, 37, 24, 40, 36, 42, 28, 59, 2, 20, 39, 43, 31, 46, 48, 51, 23, 60, 18, 64, 61, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 19, 6, 53, 38, 11, 55, 12, 62, 13, 57, 65, 3, 15, 56, 67, 17, 16, 5, 45, 54, 34, 35, 44, 29, 26, 32, 1, 49, 30, 9, 7, 66]","(5.0, 270.81600000000003)"
54,336,[  5.        278.9067075],[0.         3.91592767],[  5.    268.976],[  5.    283.271],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 51, 19, 4, 18, 14, 15, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 55, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 23, 49, 30, 66, 12, 9]","(5.0, 268.976)"
55,338,[  5.        276.1659675],[0.         3.08132202],[  5.    268.976],[  5.    281.684],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 51, 19, 4, 18, 14, 15, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 55, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 23, 49, 30, 66, 12, 9]","(5.0, 268.976)"
56,336,[  5.        274.1471425],[0.         2.03358663],[  5.    268.976],[  5.   277.87],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 51, 19, 4, 18, 14, 15, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 55, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 23, 49, 30, 66, 12, 9]","(5.0, 268.976)"
57,354,[  5.        272.8857075],[0.         1.44613976],[  5.    268.976],[  5.    274.846],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 51, 19, 4, 18, 14, 15, 63, 68, 58, 22, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 55, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 23, 49, 30, 66, 12, 9]","(5.0, 268.976)"
58,332,[  5.        271.9688625],[0.         1.20619083],[  5.    268.213],[  5.    273.906],"[10, 8, 14, 60, 43, 26, 37, 24, 40, 34, 42, 28, 59, 2, 20, 39, 41, 44, 46, 48, 51, 62, 4, 18, 16, 61, 63, 68, 58, 22, 50, 25, 21, 52, 47, 27, 38, 6, 53, 19, 11, 55, 7, 9, 64, 57, 65, 3, 15, 56, 67, 17, 13, 5, 45, 54, 36, 35, 31, 29, 33, 32, 1, 49, 30, 23, 12, 66]","(5.0, 268.213)"
59,332,[  5.      271.16465],[0.         0.78675312],[  5.    268.213],[  5.    272.649],"[10, 8, 14, 60, 43, 26, 37, 24, 40, 34, 42, 28, 59, 2, 20, 39, 41, 44, 46, 48, 51, 62, 4, 18, 16, 61, 63, 68, 58, 22, 50, 25, 21, 52, 47, 27, 38, 6, 53, 19, 11, 55, 7, 9, 64, 57, 65, 3, 15, 56, 67, 17, 13, 5, 45, 54, 36, 35, 31, 29, 33, 32, 1, 49, 30, 23, 12, 66]","(5.0, 268.213)"
60,336,[  5.       270.662035],[0.        0.6813071],[  5.    268.211],[  5.  271.6],"[10, 8, 14, 60, 43, 26, 37, 24, 40, 34, 42, 28, 59, 2, 20, 39, 41, 44, 47, 48, 51, 62, 4, 18, 16, 61, 63, 68, 58, 22, 50, 25, 21, 52, 46, 27, 38, 6, 53, 19, 11, 64, 7, 9, 55, 57, 65, 3, 15, 56, 67, 17, 13, 5, 45, 54, 36, 35, 31, 29, 33, 32, 1, 49, 30, 23, 12, 66]","(5.0, 268.211)"
61,344,[  5.       270.293685],[0.         0.71987932],[  5.    266.356],[  5.    271.049],"[10, 8, 14, 4, 43, 33, 23, 24, 40, 36, 42, 28, 59, 2, 20, 39, 34, 38, 21, 48, 51, 37, 12, 18, 64, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 31, 11, 55, 60, 62, 13, 57, 65, 3, 15, 56, 67, 17, 16, 5, 45, 54, 41, 35, 44, 29, 26, 32, 1, 49, 30, 9, 7, 66]","(5.0, 266.356)"
62,350,[  5.       269.865325],[0.         0.71140938],[  5.    266.356],[  5.   270.74],"[10, 8, 14, 4, 43, 33, 23, 24, 40, 36, 42, 28, 59, 2, 20, 39, 34, 38, 21, 48, 51, 37, 12, 18, 64, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 31, 11, 55, 60, 62, 13, 57, 65, 3, 15, 56, 67, 17, 16, 5, 45, 54, 41, 35, 44, 29, 26, 32, 1, 49, 30, 9, 7, 66]","(5.0, 266.356)"
63,336,[  5.      269.42141],[0.         0.78615847],[  5.    265.902],[  5.    270.266],"[10, 8, 62, 4, 43, 24, 37, 33, 40, 31, 42, 28, 15, 18, 20, 39, 41, 38, 21, 48, 51, 23, 60, 2, 64, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 44, 29, 26, 32, 1, 30, 49, 9, 7, 66]","(5.0, 265.902)"
64,346,[  5.        268.9733525],[0.        0.8553442],[  5.    265.868],[  5.    269.909],"[10, 8, 14, 17, 36, 33, 37, 24, 40, 43, 42, 41, 59, 2, 20, 39, 28, 38, 21, 48, 51, 23, 60, 18, 64, 61, 63, 68, 58, 54, 46, 25, 50, 52, 47, 27, 19, 6, 53, 31, 11, 55, 12, 62, 13, 57, 65, 3, 15, 56, 67, 4, 16, 5, 45, 22, 34, 32, 44, 29, 26, 35, 1, 49, 30, 66, 7, 9]","(5.0, 265.868)"
65,316,[  5.        268.4531725],[0.         0.90723832],[  5.    263.949],[  5.    269.507],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 2, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 44, 29, 26, 32, 1, 30, 49, 9, 7, 66]","(5.0, 263.949)"
66,342,[  5.       267.936115],[0.         0.96481358],[  5.    263.703],[  5.    268.976],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 2, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 263.703)"
67,334,[  5.       267.349785],[0.         0.90471684],[  5.    263.703],[  5.    268.414],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 2, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 263.703)"
68,340,[  5.      266.82142],[0.         0.85426865],[  5.    262.663],[  5.    268.054],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 30, 19, 4, 18, 14, 15, 55, 68, 58, 23, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 63, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 22, 49, 51, 66, 12, 9]","(5.0, 262.663)"
69,346,[  5.        266.3275025],[0.         0.84256594],[  5.    260.978],[  5.    267.323],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.978)"
70,346,[  5.        265.8536975],[0.         0.93854734],[  5.    260.978],[  5.    266.754],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.978)"
71,344,[  5.        265.4419775],[0.         1.06152494],[  5.    260.978],[  5.    266.356],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.978)"
72,350,[  5.        264.9720175],[0.        1.1919385],[  5.    260.978],[  5.    265.953],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.978)"
73,338,[  5.        264.3260725],[0.         1.22452415],[  5.    260.978],[  5.    265.868],"[10, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 19, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.978)"
74,342,[  5.      263.52341],[0.         0.94372786],[  5.   260.48],[  5.    265.022],"[10, 8, 62, 64, 43, 24, 37, 19, 40, 31, 42, 28, 9, 2, 20, 25, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 58, 22, 46, 39, 50, 52, 47, 27, 33, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 1, 35, 44, 29, 26, 32, 34, 30, 49, 15, 66, 7]","(5.0, 260.48)"
75,352,[  5.      263.04928],[0.         0.89295834],[  5.    258.729],[  5.    264.003],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 30, 19, 4, 18, 14, 15, 12, 68, 58, 23, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 63, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 22, 49, 51, 66, 55, 9]","(5.0, 258.72900000000004)"
76,350,[  5.        262.6725825],[0.         0.89834669],[  5.    258.729],[  5.    263.703],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 30, 19, 4, 18, 14, 15, 12, 68, 58, 23, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 63, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 22, 49, 51, 66, 55, 9]","(5.0, 258.72900000000004)"
77,332,[  5.       262.217635],[0.         0.89346045],[  5.    258.729],[  5.    263.237],"[10, 8, 64, 60, 24, 33, 37, 43, 40, 36, 28, 42, 59, 2, 20, 39, 41, 31, 46, 48, 30, 19, 4, 18, 14, 15, 12, 68, 58, 23, 21, 25, 50, 52, 47, 27, 1, 6, 53, 38, 61, 63, 11, 62, 67, 57, 65, 3, 7, 56, 13, 17, 16, 5, 45, 54, 34, 35, 32, 29, 26, 44, 22, 49, 51, 66, 55, 9]","(5.0, 258.72900000000004)"
78,326,[  5.      261.69927],[0.         0.93191176],[  5.    257.972],[  5.    262.693],"[9, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 58, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 2, 22, 52, 25, 27, 46, 47, 50, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 44, 29, 26, 32, 19, 30, 49, 10, 7, 66]","(5.0, 257.972)"
79,338,[  5.      261.23519],[0.         0.86445903],[  5.    257.972],[  5.    262.344],"[9, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 58, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 2, 22, 52, 25, 27, 46, 47, 50, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 44, 29, 26, 32, 19, 30, 49, 10, 7, 66]","(5.0, 257.972)"
80,346,[  5.       260.765305],[0.         0.79124915],[  5.    257.972],[  5.    261.921],"[9, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 58, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 2, 22, 52, 25, 27, 46, 47, 50, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 44, 29, 26, 32, 19, 30, 49, 10, 7, 66]","(5.0, 257.972)"
81,330,[  5.        260.3817025],[0.         0.76599382],[  5.    257.195],[  5.    261.182],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 45, 38, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 257.195)"
82,322,[  5.        259.9763125],[0.         0.76484165],[  5.    257.195],[  5.    260.978],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 45, 38, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 257.195)"
83,340,[  5.       259.564415],[0.         0.68402374],[  5.    257.195],[  5.   260.48],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 45, 38, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 257.195)"
84,352,[  5.        259.2035175],[0.         0.56194582],[  5.    257.122],[  5.    260.117],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 58, 18, 4, 61, 63, 68, 60, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 26, 32, 34, 30, 49, 9, 7, 66]","(5.0, 257.122)"
85,332,[  5.        258.8736375],[0.         0.51100348],[  5.   256.74],[  5.    259.429],"[9, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 58, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 2, 22, 52, 25, 27, 46, 47, 50, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 30, 29, 26, 32, 19, 44, 49, 10, 7, 66]","(5.0, 256.74)"
86,332,[  5.      258.67546],[0.         0.57509826],[  5.   256.74],[  5.    259.122],"[9, 8, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 58, 20, 39, 41, 38, 21, 48, 51, 23, 60, 18, 4, 61, 63, 68, 2, 22, 52, 25, 27, 46, 47, 50, 1, 6, 53, 36, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 17, 16, 5, 54, 45, 34, 35, 30, 29, 26, 32, 19, 44, 49, 10, 7, 66]","(5.0, 256.74)"
87,350,[  5.        258.4443325],[0.         0.62969729],[  5.    256.025],[  5.    259.122],"[10, 2, 62, 64, 43, 50, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 24, 52, 47, 27, 1, 6, 53, 45, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 36, 38, 34, 44, 29, 26, 32, 35, 30, 49, 9, 7, 66]","(5.0, 256.025)"
88,346,[  5.        258.1011875],[0.         0.65007489],[  5.    256.025],[  5.    258.896],"[10, 2, 62, 64, 43, 50, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 24, 52, 47, 27, 1, 6, 53, 45, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 36, 38, 34, 44, 29, 26, 32, 35, 30, 49, 9, 7, 66]","(5.0, 256.025)"
89,312,[  5.        257.6942725],[0.         0.54916861],[  5.    256.025],[  5.    258.558],"[10, 2, 62, 64, 43, 50, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 23, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 24, 52, 47, 27, 1, 6, 53, 45, 11, 55, 59, 14, 13, 57, 65, 3, 12, 56, 67, 60, 16, 5, 54, 36, 38, 34, 44, 29, 26, 32, 35, 30, 49, 9, 7, 66]","(5.0, 256.025)"
90,342,[  5.      257.42056],[0.         0.51487909],[  5.    254.767],[  5.    258.008],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 254.76700000000002)"
91,344,[  5.       257.117765],[0.         0.41507556],[  5.    254.767],[  5.    257.971],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 254.76700000000002)"
92,350,[  5.       256.917725],[0.         0.39362576],[  5.    254.767],[  5.    257.195],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 254.76700000000002)"
93,330,[  5.       256.722005],[0.         0.46406721],[  5.    254.767],[  5.    257.122],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 254.76700000000002)"
94,336,[  5.      256.49936],[0.        0.4945566],[  5.  253.3],[  5.   256.99],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 14, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 253.3)"
95,354,[  5.        256.2773075],[0.         0.51320068],[  5.  253.3],[  5.    256.832],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 17, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 14, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 253.3)"
96,350,[  5.       256.056175],[0.         0.53545196],[  5.    252.853],[  5.    256.562],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 252.853)"
97,346,[  5.        255.8087975],[0.         0.60487147],[  5.    252.853],[  5.    256.422],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 252.853)"
98,332,[  5.        255.5395125],[0.         0.67814391],[  5.    252.613],[  5.    256.113],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 13, 12, 56, 5, 17, 16, 67, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 252.613)"
99,332,[  5.      255.25625],[0.         0.72328367],[  5.    252.613],[  5.    256.025],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 13, 12, 56, 5, 17, 16, 67, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 252.613)"
100,334,[  5.       254.899235],[0.         0.70176233],[  5.    252.613],[  5.    255.697],"[10, 2, 62, 3, 43, 24, 37, 33, 40, 31, 42, 28, 15, 8, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 25, 50, 52, 47, 27, 1, 6, 53, 36, 11, 55, 59, 60, 64, 57, 65, 13, 12, 56, 5, 17, 16, 67, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 49, 66, 7, 9]","(5.0, 252.613)"
101,336,[  5.      254.51988],[0.         0.70737539],[  5.    251.926],[  5.    255.375],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.926)"
102,348,[  5.      254.20202],[0.         0.68615047],[  5.    251.926],[  5.   254.87],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.926)"
103,324,[  5.      253.88768],[0.         0.67335406],[  5.    251.926],[  5.    254.767],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.926)"
104,338,[  5.        253.4807725],[0.         0.50993902],[  5.    251.926],[  5.    254.489],"[10, 2, 62, 64, 43, 24, 37, 33, 40, 31, 42, 28, 15, 11, 20, 39, 41, 19, 21, 48, 51, 26, 14, 18, 4, 61, 63, 68, 58, 22, 46, 49, 50, 52, 47, 27, 1, 6, 53, 36, 8, 55, 59, 60, 3, 57, 65, 13, 12, 56, 67, 17, 16, 5, 54, 45, 38, 35, 44, 29, 23, 32, 34, 30, 25, 66, 7, 9]","(5.0, 251.926)"
