Generation,evals,avg,std,min,max,best_one,fitness_best_one
209,340,[  5.       241.681275],[0.         0.08172404],[  5.  241.3],[  5.    241.709],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 47, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 21, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.29999999999995)"
210,330,[  5.        241.6647775],[0.         0.10171513],[  5.  241.3],[  5.    241.709],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 47, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 21, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.29999999999995)"
211,366,[  5.       241.645505],[0.         0.11825618],[  5.  241.3],[  5.    241.709],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 47, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 21, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.29999999999995)"
212,330,[  5.      241.61404],[0.        0.1328742],[  5.  241.3],[  5.    241.709],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 47, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 21, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.29999999999995)"
213,334,[  5.        241.5669375],[0.         0.14232188],[  5.  241.3],[  5.    241.709],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 47, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 21, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.29999999999995)"
214,332,[  5.       241.497465],[0.         0.13186544],[  5.    241.115],[  5.    241.709],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.11499999999998)"
215,330,[  5.       241.429025],[0.       0.089326],[  5.    241.115],[  5.    241.576],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.11499999999998)"
216,320,[  5.        241.3798075],[0.         0.07371354],[  5.    241.115],[  5.   241.52],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.11499999999998)"
217,354,[  5.      241.35003],[0.         0.05063066],[  5.    241.115],[  5.   241.41],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.11499999999998)"
218,334,[  5.      241.33046],[0.         0.05372819],[  5.    241.111],[  5.    241.384],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.111)"
219,334,[  5.        241.3089425],[0.         0.05365617],[  5.    241.111],[  5.    241.384],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.111)"
220,366,[  5.        241.2889825],[0.         0.04712305],[  5.    241.111],[  5.    241.384],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 48, 46, 23, 32, 40, 44, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.111)"
221,340,[  5.        241.2788375],[0.         0.05580319],[  5.    241.076],[  5.  241.3],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 49, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 54, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.07600000000002)"
222,338,[  5.        241.2667275],[0.         0.06720906],[  5.    241.076],[  5.  241.3],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 49, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 54, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.07600000000002)"
223,352,[  5.      241.25021],[0.        0.0775319],[  5.    241.076],[  5.  241.3],"[4, 34, 33, 29, 38, 37, 59, 57, 60, 14, 13, 66, 65, 9, 8, 49, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 54, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 241.07600000000002)"
224,336,[  5.       241.218335],[0.         0.08925305],[  5.    240.706],[  5.  241.3],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
225,328,[  5.      241.17595],[0.         0.08649686],[  5.    240.706],[  5.  241.3],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
226,332,[  5.       241.127405],[0.         0.05412353],[  5.    240.706],[  5.    241.285],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
227,340,[  5.        241.1092775],[0.         0.04683194],[  5.    240.706],[  5.    241.153],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
228,340,[  5.        241.0993175],[0.         0.06635086],[  5.    240.706],[  5.    241.115],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
229,348,[  5.        241.0890325],[0.         0.08527594],[  5.    240.706],[  5.    241.115],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
230,352,[  5.      241.08044],[0.         0.09428145],[  5.    240.706],[  5.    241.115],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
231,348,[  5.       241.060535],[0.         0.11669704],[  5.    240.706],[  5.    241.115],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
232,350,[  5.        241.0287475],[0.         0.14045342],[  5.    240.706],[  5.    241.115],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
233,356,[  5.      240.99534],[0.         0.15475138],[  5.    240.706],[  5.    241.111],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.706)"
234,342,[  5.       240.941755],[0.         0.16399274],[  5.    240.528],[  5.    241.111],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.52799999999996)"
235,336,[  5.        240.8761275],[0.         0.15579946],[  5.    240.528],[  5.    241.076],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.52799999999996)"
236,344,[  5.        240.8000575],[0.         0.11193254],[  5.    240.528],[  5.    241.076],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.52799999999996)"
237,322,[  5.       240.747715],[0.         0.07681607],[  5.    240.528],[  5.   240.89],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.52799999999996)"
238,334,[  5.      240.70383],[0.         0.01824626],[  5.    240.528],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 3, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 67, 62, 55]","(5.0, 240.52799999999996)"
239,336,[  5.        240.7010125],[0.         0.02909377],[  5.    240.402],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 41, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 45, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 5, 63, 61, 68, 2, 64, 11, 15, 12, 18, 3, 67, 62, 55]","(5.0, 240.402)"
240,342,[  5.        240.6982275],[0.         0.03684679],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
241,350,[  5.        240.6928275],[0.         0.04699152],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
242,344,[  5.       240.683895],[0.         0.05995735],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
243,356,[  5.        240.6719675],[0.         0.07431552],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
244,336,[  5.        240.6527975],[0.         0.08783332],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
245,342,[  5.        240.6241375],[0.       0.098357],[  5.    240.395],[  5.    240.706],"[4, 34, 37, 29, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.39499999999998)"
246,348,[  5.        240.5821125],[0.         0.09926208],[  5.    240.205],[  5.    240.706],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.20499999999998)"
247,346,[  5.      240.52908],[0.         0.07621866],[  5.    240.205],[  5.   240.69],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.20499999999998)"
248,338,[  5.       240.497385],[0.         0.06772017],[  5.    240.205],[  5.    240.573],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 20, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 48, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 240.20499999999998)"
249,318,[  5.       240.464875],[0.         0.08261939],[  5.    239.727],[  5.    240.528],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
250,324,[  5.        240.4309975],[0.         0.09535136],[  5.    239.727],[  5.    240.528],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
251,356,[  5.       240.389395],[0.         0.10342352],[  5.    239.727],[  5.    240.528],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
252,354,[  5.       240.366925],[0.         0.11199323],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
253,336,[  5.       240.339755],[0.         0.14973138],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
254,324,[  5.        240.2963175],[0.         0.18766211],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
255,364,[  5.        240.2512325],[0.         0.21207778],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
256,350,[  5.        240.1718425],[0.         0.23332962],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
257,326,[  5.       240.052955],[0.         0.22004354],[  5.    239.727],[  5.    240.395],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
258,344,[  5.       239.944595],[0.         0.16905831],[  5.    239.727],[  5.    240.205],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 54, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 20, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.72699999999998)"
259,336,[  5.        239.8521675],[0.        0.1113741],[  5.    239.541],[  5.    240.043],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 20, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 54, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.541)"
260,326,[  5.        239.7969825],[0.         0.09254076],[  5.    239.541],[  5.    239.917],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 20, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 54, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.541)"
261,336,[  5.        239.7485025],[0.         0.06239155],[  5.    239.541],[  5.    239.917],"[4, 29, 37, 34, 38, 33, 59, 57, 60, 14, 13, 66, 65, 9, 8, 20, 39, 43, 21, 24, 35, 28, 36, 6, 53, 1, 45, 30, 31, 58, 22, 26, 25, 27, 42, 19, 48, 49, 41, 56, 10, 7, 16, 17, 51, 50, 47, 52, 44, 46, 23, 32, 40, 54, 67, 63, 61, 68, 2, 64, 11, 15, 12, 18, 5, 3, 62, 55]","(5.0, 239.541)"
